sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
2945,-2809,53,118,996.0999999999999
2950,-1444,38,108,911.7999999999998
2955,-2025,45,84,733.9000000000001
2960,-1849,43,115,1002.3000000000002
2965,-2500,50,138,1216.7000000000003
2970,-4096,64,197,1688.7000000000003
2975,-5041,71,195,1628.1
2980,-3364,58,225,1930.1999999999998
2985,-4225,65,202,1737.4999999999998
2990,-3481,59,148,1265.4999999999998
2995,-2025,45,107,915.0
3000,-2304,48,95,795.4
3005,-1600,40,117,954.5000000000001
3010,-2500,50,117,970.5
3015,-2500,50,140,1103.8999999999999
3020,-3025,55,123,1035.3999999999999
3025,-3249,57,164,1424.2999999999997
3030,-3721,61,137,1126.1999999999998
3035,-3600,60,177,1504.8000000000002
3040,-2304,48,136,1142.8000000000002
3045,-2025,45,136,1198.4999999999998
3050,-1681,41,89,781.1999999999998
3055,-729,27,59,532.5
3060,-3136,56,119,1028.7
3065,-1936,44,144,1215.6
3070,-2209,47,82,745.4
3075,-1024,32,64,536.5
3080,-784,28,57,488.4
3085,-841,29,44,406.4
3090,-2025,45,82,714.0
3095,-3249,57,93,783.5000000000001
3100,-2809,53,138,1202.7
3105,-4900,70,178,1541.2999999999997
3110,-2916,54,138,1196.4
3115,-2116,46,97,818.7
3120,-2601,51,154,1291.8999999999999
3125,-3249,57,186,1586.2000000000003
3130,-4900,70,161,1414.4
3135,-3249,57,126,1088.2
3140,-2704,52,131,1144.2
3145,-1764,42,107,915.0
3150,-1600,40,102,866.2000000000002
3155,-1369,37,68,569.8
3160,-1936,44,86,774.5
3165,-2401,49,123,1052.0
3170,-2209,47,150,1271.8999999999999
3175,-2601,51,118,1011.5999999999999
3180,-3025,55,111,954.6
3185,-3969,63,168,1414.6000000000001
3190,-3600,60,149,1215.1999999999998
3195,-2116,46,100,803.4000000000001
3200,-4096,64,131,1148.7
3205,-4624,68,211,1784.2000000000005
3210,-4489,67,249,2096.9999999999995
3215,-3025,55,142,1203.5
3220,-5929,77,220,1854.8999999999999
3225,-11236,106,309,2581.7999999999997
3230,-12996,114,421,3330.8
3235,-12996,114,437,3416.7000000000003
3240,-14641,121,399,3223.1000000000004
3245,-19600,140,474,3825.3999999999996
3250,-13924,118,599,4723.9
3255,-11236,106,508,3950.500000000001
3260,-10000,100,400,3275.7
3265,-9409,97,418,3416.1
3270,-5929,77,420,3365.8
3275,-6241,79,285,2227.6
3280,-5329,73,213,1771.2999999999997
3285,-3600,60,164,1359.6999999999998
3290,-3025,55,174,1467.7000000000003
3295,-1225,35,93,754.6000000000001
3300,-1369,37,77,692.6000000000001
3305,-1600,40,110,987.4
3310,-1369,37,68,595.8
3315,-1089,33,58,483.0
3320,-2809,53,117,1015.2999999999997
3325,-2401,49,141,1227.6999999999998
3330,-4096,64,155,1414.1000000000004
3335,-5184,72,164,1400.4999999999998
3340,-2704,52,176,1498.4000000000003
3345,-3249,57,152,1271.4999999999998
3350,-1089,33,97,811.5
3355,-1936,44,80,675.3
3360,-1444,38,63,524.9999999999999
3365,-1600,40,64,578.8000000000001
3370,-841,29,73,650.9000000000002
3375,-1369,37,60,488.0
3380,-3025,55,127,1047.8
3385,-3136,56,110,962.0
3390,-2209,47,128,1063.1999999999998
3395,-2500,50,112,844.8999999999997
3400,-3025,55,103,909.4000000000001
3405,-1521,39,96,834.1999999999999
3410,-2304,48,72,622.9000000000001
